Packet_Size,Packet_Rate,Duration,Protocol,Source_Port,Destination_Port,Bytes,Flow_Duration,Device_Type,Attack_Type,Label
442.2900001,26.04356446,3.980045647,UDP,36939,8080,4077.856724,8.888160839,Smart Thermostat,None,0
722.1024361,39.51165171,6.412760293,UDP,61449,80,3662.162669,11.86375483,Router,None,0
288.5076115,467.0132694,20.83916348,TCP,44730,443,32461.40907,24.38111698,Sensor,Botnet,1
85.7603722,618.6990084,1,UDP,44497,443,1859.986912,1,Smart Lock,Port Scan,1
730.7397183,237.8429773,21.3043569,UDP,18912,23,51816.32462,34.55075148,Camera,Malware,1
58.42406651,735.9636982,1,UDP,9189,22,1651.025609,1.577563923,Smart Lock,Port Scan,1
542.3152645,49.12954808,5.932355324,TCP,5489,8080,3589.660027,9.238111966,Sensor,None,0
718.3197347,143.4963678,17.28365793,UDP,33811,80,52893.60625,43.52068429,Camera,Malware,1
1360.581307,1046.921235,1,UDP,36414,80,68675.44557,1.888646793,Router,DDoS,1
446.3410811,29.50441162,4.769002241,UDP,63642,8080,4650.249006,11.78066408,Smart TV,None,0
506.2037986,34.81028665,6.015456903,TCP,8539,21,6121.143403,10.70329335,Router,None,0
394.0745883,22.53805246,2.858186008,TCP,65422,8080,4336.623707,3.700294043,Camera,None,0
278.4914526,312.9209741,14.45444354,UDP,57769,443,28600.00595,21.19019322,Smart TV,Botnet,1
760.0019529,178.2164686,31.34422405,TCP,12082,443,70129.79079,39.79272857,Router,Malware,1
251.9152051,86.60548658,16.69705549,TCP,41605,80,7423.151844,27.97946347,Smart TV,Brute Force,1
305.8324824,50.97510614,1.476366078,TCP,17120,80,2553.054479,11.70005172,Smart Lock,None,0
567.8184055,3.981116849,5.410821054,TCP,59849,8080,3506.531791,11.97845264,Smart Thermostat,None,0
69.74557798,750.8734681,1,TCP,48567,22,2152.027558,1,Sensor,Port Scan,1
563.8679224,28.8050809,1.271253604,TCP,62588,80,4244.060226,11.50995209,Camera,None,0
225.6641778,166.3998998,16.86546761,ICMP,15314,80,9538.998626,11.64276057,Smart Thermostat,Brute Force,1
606.6952781,24.57996096,3.611913352,UDP,48702,80,4825.713641,12.30968794,Smart Thermostat,None,0
198.8418771,155.3573128,5.414332388,UDP,23290,22,6936.136275,18.97227255,Smart Lock,Brute Force,1
433.9981306,48.14675349,5.010646013,ICMP,16322,443,4307.108363,9.803107954,Smart Thermostat,None,0
710.931976,19.70397405,3.549211485,TCP,47275,22,5274.590665,11.87257934,Router,None,0
428.0962718,27.2168244,1.925114102,TCP,39381,22,3944.063006,15.30724998,Router,None,0
275.3413397,18.50840709,5.020671126,TCP,8391,22,2785.331673,12.14234125,Sensor,None,0
665.3283484,29.97749755,6.630632144,TCP,40737,443,3238.008476,13.27197981,Smart Thermostat,None,0
589.23284,46.45332668,6.949935689,TCP,33725,21,6571.930145,11.86732314,Smart TV,None,0
1386.13751,786.7585451,1.012599726,TCP,20709,23,82573.3233,1.217030877,Smart Lock,DDoS,1
424.4786467,2.49851508,6.297510596,UDP,6584,21,5392.821849,10.05028737,Smart Lock,None,0
783.9397719,265.5389978,21.93030674,TCP,54990,23,32072.22661,16.39124314,Router,Malware,1
528.5282723,24.05850044,2.107884291,UDP,20761,22,4232.676211,10.06555644,Sensor,None,0
608.4052518,34.9713624,6.063171971,TCP,6571,22,2492.883214,3.989892612,Router,None,0
452.124227,27.317668,1.556097461,TCP,12619,443,5493.301562,15.46189779,Smart Thermostat,None,0
961.9306036,250.7954642,20.10581844,TCP,37370,22,55580.91553,37.21219999,Smart Lock,Malware,1
52.82606009,680.2573081,1,UDP,44319,22,1761.496513,1.486229401,Camera,Port Scan,1
441.1764664,26.56271328,6.602714473,TCP,33283,8080,3595.143668,10.55276567,Camera,None,0
330.4830773,16.84970894,2.237672137,TCP,58173,8080,5362.458244,4.312044403,Smart TV,None,0
894.5934417,186.8017979,34.94976561,TCP,8364,3389,47536.83573,18.49752893,Smart Lock,Malware,1
567.5975688,31.14584437,5.659887077,UDP,19817,8080,4878.058579,5.880990949,Smart Thermostat,None,0
1329.570735,846.8829619,1.107846218,TCP,40581,22,66046.81614,1.95767947,Camera,DDoS,1
650.7702697,32.73988473,4.546989508,TCP,39159,21,3809.437686,7.740859782,Smart TV,None,0
1556.219393,919.7904406,1,TCP,10991,23,104211.2894,2.414147886,Smart Lock,DDoS,1
389.9719769,464.1734105,15.50270052,UDP,50775,23,29664.78522,14.28296375,Sensor,Botnet,1
610.8384986,12.49784535,2.356857576,TCP,27962,22,3706.133103,6.208749042,Sensor,None,0
503.6903058,19.14764709,6.010992088,TCP,24853,22,3464.970546,12.78167946,Smart Lock,None,0
175.2793072,209.2143311,10.45551554,TCP,54139,22,7501.882158,12.58809967,Router,Brute Force,1
804.2083416,283.895278,37.40677704,UDP,39760,22,55941.87554,40.1198601,Camera,Malware,1
603.6839176,282.7999328,32.5856716,UDP,59735,443,45907.82293,28.78502371,Smart Lock,Malware,1
557.2892688,47.1910907,4.227108476,UDP,61326,8080,7271.026122,6.42255422,Smart Lock,None,0
593.8820411,28.09348942,7.342494187,TCP,14081,21,4730.774691,5.283879233,Sensor,None,0
579.204499,49.16444877,3.473121365,TCP,7541,8080,4660.442567,11.4937688,Camera,None,0
617.5914932,17.12882843,4.756511086,UDP,48960,80,4443.88663,11.90313896,Sensor,None,0
464.0882355,19.84932094,9.097511302,ICMP,17426,80,3079.149602,12.56505797,Router,None,0
1488.764541,984.753809,1.060246638,UDP,46320,23,78761.18188,2.768861058,Camera,DDoS,1
200.285292,125.5391162,9.095630572,TCP,52657,23,9345.192587,12.76174079,Camera,Brute Force,1
823.4847353,295.1644243,37.65193547,UDP,53739,443,47682.59113,34.79046573,Smart TV,Malware,1
619.4841663,40.59223739,7.051673686,TCP,2195,21,2916.301173,11.03381471,Smart Lock,None,0
66.77449174,658.4866823,1,UDP,24706,22,1918.443616,1.373768255,Router,Port Scan,1
352.7877519,29.49525927,3.216941091,UDP,60881,80,4522.360214,9.303622929,Smart Thermostat,None,0
903.6377602,293.0449198,31.74994263,UDP,8675,80,54209.42024,49.66882944,Camera,Malware,1
581.528291,40.54041596,4.13308934,UDP,11174,80,5687.995441,1.497265652,Smart Lock,None,0
297.6227953,25.15100007,7.457630005,ICMP,23214,21,4975.137547,4.669933697,Sensor,None,0
486.1192589,31.89640499,2.884247471,TCP,29847,21,3567.88824,10.29277978,Router,None,0
1575.718767,994.5115398,1,UDP,43185,23,121973.7474,2.543606257,Smart Lock,DDoS,1
633.1657928,243.0347449,26.95492659,UDP,51787,3389,55191.84581,41.25026687,Smart TV,Malware,1
382.4746395,40.25932132,1.977554627,TCP,61115,443,3904.1655,4.875736884,Smart TV,None,0
510.930796,25.89950383,8.512376136,TCP,10680,21,3095.12739,8.308669063,Smart TV,None,0
576.4965083,24.61228682,7.295625321,TCP,1921,80,2313.531849,7.521311601,Smart TV,None,0
271.7594129,400.0526567,16.20263213,UDP,30224,22,36156.93768,12.64830638,Camera,Botnet,1
1339.617394,1274.610194,1.375107947,UDP,35496,22,82392.13673,2.358674531,Router,DDoS,1
389.5810407,324.7911279,23.41621452,TCP,59504,3389,27873.61233,34.59373677,Router,Botnet,1
249.2137132,281.4368416,21.84202174,UDP,16531,22,36248.45405,42.97837536,Camera,Botnet,1
746.5454114,30.78450131,4.876669362,TCP,28106,8080,2976.352238,10.6096208,Router,None,0
630.819924,22.66605665,3.918204619,ICMP,2099,8080,4768.483737,9.730776584,Camera,None,0
610.9639036,34.46141004,6.855091555,UDP,29048,80,2656.101088,11.26108638,Smart TV,None,0
1854.679945,709.5245216,1.077027604,UDP,24010,3389,122462.4479,1.719986871,Smart Lock,DDoS,1
735.6668018,326.88528,31.66723907,TCP,36412,3389,39873.37751,44.80752809,Smart TV,Malware,1
990.9520647,238.3868121,34.26199857,TCP,14850,443,48636.08223,28.41295708,Smart Lock,Malware,1
60.25092937,674.5887327,1,UDP,60000,23,1599.304503,1.551444554,Smart TV,Port Scan,1
714.8854171,275.6103007,30.51116969,UDP,56518,3389,52047.8261,41.6234098,Smart Lock,Malware,1
331.7811925,441.6336599,16.47069589,UDP,49600,80,38039.27872,20.59411776,Smart Thermostat,Botnet,1
768.1263495,27.29603058,5.838929786,TCP,28026,21,4011.716418,2.849833891,Smart Thermostat,None,0
447.2244981,46.09164969,6.132802705,ICMP,25853,22,3555.555476,11.83406326,Smart Lock,None,0
431.994437,23.69038403,7.11437854,ICMP,21427,443,3468.653667,3.865815211,Smart TV,None,0
312.7414017,349.9996763,20.4617863,ICMP,44117,80,29242.53372,24.69027013,Sensor,Botnet,1
230.4251979,152.9702887,13.97355469,TCP,20502,23,10036.51329,13.24698507,Sensor,Brute Force,1
447.8360632,33.6935806,4.013556309,TCP,16164,80,5291.029055,10.78426124,Smart Lock,None,0
435.4626384,42.28420812,3.720993218,TCP,53810,8080,4247.947561,9.575813494,Router,None,0
741.5911164,235.5515649,35.1319516,TCP,24626,22,40804.93768,23.06818056,Router,Malware,1
608.9913691,32.98431236,5.758688698,TCP,39315,80,4927.250507,15.31239317,Router,None,0
700.1541228,344.797765,42.70265226,UDP,19287,443,43538.18639,36.41523177,Camera,Malware,1
322.2399054,375.2615421,17.65785678,TCP,45898,23,35980.75611,23.03846116,Router,Botnet,1
184.2988476,64.18681808,19.80912369,TCP,54178,23,5709.267707,11.76155581,Router,Brute Force,1
616.8396214,42.41959997,7.260198633,TCP,14570,80,4519.660573,6.707986976,Smart Thermostat,None,0
57.83334413,458.4123162,1,ICMP,6702,3389,2043.639218,1.063509628,Smart Thermostat,Port Scan,1
774.2304002,273.9734402,17.30695633,TCP,49797,3389,51521.92882,55.47739715,Camera,Malware,1
630.4504627,28.95588959,7.317601721,TCP,63080,22,2787.682572,12.27927092,Smart Thermostat,None,0
462.788563,19.55777984,5.152188958,TCP,57912,8080,3109.391703,7.842439312,Router,None,0
623.1286364,23.78623392,3.748990696,ICMP,21796,21,4208.665899,12.28345165,Router,None,0
471.2601637,26.21714783,3.083081789,TCP,2714,80,4797.8592,8.608765187,Smart TV,None,0
670.4033501,11.58963833,5.188640313,UDP,51536,22,2266.698955,8.812246107,Smart Thermostat,None,0
1729.741521,760.8067717,1,UDP,37474,3389,85165.59748,2.525843015,Smart Lock,DDoS,1
267.8262002,465.9253181,17.07166481,TCP,21348,3389,23939.93603,22.24971113,Smart TV,Botnet,1
291.0923566,380.4610695,22.50775463,TCP,45638,3389,37491.39468,20.95556889,Smart TV,Botnet,1
1438.011163,1169.367867,1,UDP,6288,80,94055.91609,2.130009697,Smart Thermostat,DDoS,1
280.4183363,415.1571127,19.26658339,UDP,58793,443,17408.86935,1.603938071,Router,Botnet,1
511.7602297,53.37845119,4.243921417,ICMP,38328,8080,3648.475265,10.74680173,Smart Lock,None,0
44.24025001,544.4472159,1,UDP,10379,3389,2300.382522,1.157189443,Smart Lock,Port Scan,1
754.1851775,13.07439326,4.223046349,UDP,14527,8080,4013.401858,9.297753781,Router,None,0
500.8081441,22.31357195,4.506228288,UDP,26629,80,4589.850246,17.40758811,Smart TV,None,0
329.2869682,27.9978719,7.091661184,TCP,54489,22,2651.324344,9.310002412,Router,None,0
34.09934864,680.2331939,1,UDP,21358,23,1913.755402,1.25163811,Smart Thermostat,Port Scan,1
71.91854873,710.4107417,1,TCP,8530,3389,1886.050467,1.450172393,Smart Thermostat,Port Scan,1
65.9869597,600.4099061,1,TCP,5733,443,3131.687665,1.058227489,Router,Port Scan,1
473.8988952,44.89638091,6.298092258,TCP,37931,21,3871.305761,7.142465296,Smart TV,None,0
1525.14132,824.9993678,1,UDP,37485,22,91724.5352,1.891919222,Router,DDoS,1
529.1621074,26.86057545,3.067629256,TCP,49622,80,5613.44096,10.60949943,Smart Thermostat,None,0
406.1506552,20.08449687,2.707398189,TCP,46421,443,2088.18484,9.860938892,Smart Thermostat,None,0
207.8040622,132.314403,15.72510008,UDP,46848,3389,5341.964956,17.86804433,Camera,Brute Force,1
1600.386968,656.9009912,1.25878571,TCP,61466,3389,52793.75108,2.622793574,Smart Thermostat,DDoS,1
380.6078667,32.26873018,7.02562741,TCP,25344,80,3203.042347,12.60154544,Smart TV,None,0
609.0304162,32.90133327,8.588463559,TCP,22981,80,4366.336969,7.25633486,Camera,None,0
722.9101503,174.0470863,38.61586537,UDP,44120,3389,54091.10199,48.20872111,Smart Lock,Malware,1
67.57904532,584.7977216,1,UDP,36692,3389,2169.740444,1.58083084,Smart Lock,Port Scan,1
279.5203555,502.0889633,23.13592887,UDP,30728,80,33485.43219,30.79307611,Smart Lock,Botnet,1
493.4462143,32.30489643,3.547060791,TCP,20361,22,3251.242012,7.680719515,Smart Thermostat,None,0
516.4247985,34.87883342,6.053396084,TCP,23203,80,2638.983072,15.92056431,Smart TV,None,0
327.1182067,399.0471319,18.35965869,UDP,53449,22,22071.90969,18.66125855,Smart Lock,Botnet,1
462.9173162,28.27128918,6.929101364,TCP,34515,80,3803.995702,8.973541328,Smart TV,None,0
818.5115537,303.887739,30.26907487,TCP,37387,22,28492.3813,48.14500472,Router,Malware,1
514.2555848,26.00451058,4.457247014,TCP,46669,443,4691.062566,14.30793437,Smart Lock,None,0
1674.878063,933.586946,1,TCP,33415,80,113610.0596,1.878655946,Smart Lock,DDoS,1
705.1932745,52.67644204,2.938565936,TCP,22147,21,3222.394072,8.109752469,Smart Lock,None,0
567.7928784,31.70938371,3.443752316,TCP,34514,21,4775.7523,2.744157152,Smart Thermostat,None,0
968.0214243,278.9892727,27.27607619,ICMP,21526,3389,60945.84316,38.7203056,Camera,Malware,1
189.9032535,127.0475191,11.26418735,UDP,27164,80,8937.394651,19.73040713,Camera,Brute Force,1
566.1430074,33.95509106,1.8658835,TCP,41626,8080,3634.530406,5.872259234,Camera,None,0
321.7533292,387.088074,16.07572979,TCP,36852,80,23970.67855,18.68755277,Router,Botnet,1
47.35255697,539.4947886,1,UDP,38241,23,1482.544351,1,Sensor,Port Scan,1
484.2696019,11.69094174,6.856593983,TCP,50713,80,2930.247589,8.03715017,Smart Lock,None,0
485.4765901,33.61001104,6.432391479,TCP,44953,443,4007.989309,12.37854136,Smart Thermostat,None,0
877.7579676,263.9732056,39.03542945,UDP,51317,3389,44993.07976,29.09016874,Smart Thermostat,Malware,1
1049.152783,303.8056133,22.28013506,TCP,41297,23,49315.12465,26.49378624,Smart Lock,Malware,1
178.6019981,140.3197639,9.431991847,UDP,22578,3389,7247.943069,15.20854219,Camera,Brute Force,1
642.3371003,32.10864602,4.647573882,UDP,5698,8080,4302.258218,9.659938006,Smart TV,None,0
285.5928087,25.55878546,6.518770418,TCP,46533,8080,3934.954327,13.50923854,Router,None,0
1322.691328,952.8586724,1.056436493,UDP,31536,3389,43095.80542,1.855700625,Smart Lock,DDoS,1
1871.569579,1302.830754,1.489809876,TCP,48712,80,110997.8407,1.942294101,Smart Thermostat,DDoS,1
62.5919978,648.3537432,1,UDP,14368,3389,1890.127428,1.024867168,Smart TV,Port Scan,1
1517.892413,1121.97963,1,UDP,14128,23,86645.41192,2.512419237,Router,DDoS,1
1182.649532,836.5589006,1.274523557,TCP,39442,3389,108171.7588,2.662071923,Router,DDoS,1
1133.802894,763.6833638,1,TCP,62602,23,127504.7684,2.055635723,Router,DDoS,1
44.76210909,647.02053,1,TCP,7773,22,1919.220547,1.309717867,Smart Thermostat,Port Scan,1
498.5216848,27.79032682,4.793159773,UDP,50869,8080,4947.64961,6.666685297,Router,None,0
1560.518182,899.477112,1,TCP,14358,22,60564.11163,1.327888349,Sensor,DDoS,1
732.2529396,175.5619477,18.14506374,TCP,30941,443,42715.54588,28.73855754,Camera,Malware,1
506.7372008,20.18912842,4.172789515,TCP,39456,22,2784.497141,5.759448029,Camera,None,0
687.2421116,26.99691742,6.917613312,UDP,36312,443,3789.281021,9.012838984,Router,None,0
424.6894956,23.63384717,6.082263222,UDP,6495,443,2314.402683,11.61410332,Camera,None,0
458.1816706,33.84429438,1.868945545,TCP,39578,8080,5050.53365,9.630459113,Smart TV,None,0
457.5377575,25.07783147,2.083738877,TCP,3974,8080,5265.943584,11.66317401,Smart Thermostat,None,0
390.1729135,39.80673294,6.940995962,UDP,37315,22,3892.466256,11.66299001,Smart Thermostat,None,0
235.7637685,43.74471216,4.719729743,UDP,45741,443,2470.613934,9.940885432,Sensor,None,0
212.7944721,130.2132632,13.08421468,UDP,14258,22,8107.856431,11.54615122,Smart Thermostat,Brute Force,1
435.9857183,25.88361678,7.72528528,TCP,27796,8080,5610.936995,17.64798386,Smart TV,None,0
225.2615201,134.7559466,16.97883628,TCP,18416,23,8500.706138,11.5086019,Smart Thermostat,Brute Force,1
451.6204788,35.41130838,3.344831519,TCP,18906,21,4995.938685,8.186204151,Smart Lock,None,0
527.8593588,31.16685809,5.437377193,UDP,42102,80,4678.913563,10.20273721,Sensor,None,0
572.2823407,17.95983086,4.869676764,TCP,59328,8080,4987.323094,11.01247942,Smart TV,None,0
48.14863245,737.7262848,1,TCP,19457,23,2510.701926,1.255952847,Smart Thermostat,Port Scan,1
325.4434253,23.77179163,6.488817467,TCP,44032,80,3276.66534,10.1955072,Smart Lock,None,0
459.0183423,47.23893828,6.324290563,TCP,21111,443,3971.686664,7.696133699,Smart Lock,None,0
377.649859,31.6561215,4.888109136,TCP,37275,443,3071.675869,11.45706688,Smart Thermostat,None,0
670.7714179,26.06947062,7.734803055,TCP,31667,21,4256.694499,12.55969799,Smart Lock,None,0
62.82185623,650.1734516,1,TCP,23426,80,2621.827781,1,Smart Lock,Port Scan,1
538.2913801,42.59114849,4.810069379,ICMP,11989,8080,4394.237649,7.841555362,Camera,None,0
515.2689739,41.50223758,1,TCP,11227,22,4141.095382,11.71434768,Sensor,None,0
835.4420476,308.3270101,16.69640815,UDP,37719,22,53431.90756,25.9576613,Smart TV,Malware,1
205.3017434,383.5427873,17.18660317,TCP,43666,80,27001.28795,24.232302,Smart TV,Botnet,1
1400.690015,917.3028941,1.121264541,ICMP,44593,443,89868.30961,1.735053119,Camera,DDoS,1
472.3355787,40.54533697,5.649755249,UDP,65343,443,5426.326977,15.12860385,Smart Thermostat,None,0
164.7318498,164.7197879,15.78878344,TCP,12072,3389,7717.939265,18.87351694,Smart Thermostat,Brute Force,1
220.3031838,120.6013351,10.72955473,TCP,18079,23,8261.202602,16.51302463,Smart Lock,Brute Force,1
49.40635645,654.1263218,1,TCP,46183,23,1314.610623,1,Smart TV,Port Scan,1
69.93318004,503.5166975,1,UDP,25581,22,2127.532354,1,Smart Lock,Port Scan,1
51.15695558,766.0927016,1,UDP,55978,23,1709.699055,1,Smart Thermostat,Port Scan,1
299.1558018,334.7024619,21.6216774,TCP,40043,443,26925.59869,31.93737435,Camera,Botnet,1
206.3459762,132.3580874,10.84649532,ICMP,64712,22,7646.038959,19.81156339,Smart TV,Brute Force,1
382.0277687,32.76414364,6.991078656,ICMP,52807,8080,4571.174066,7.085143681,Smart TV,None,0
473.9427664,32.7734418,4.010503139,UDP,35078,80,4620.372394,11.32666619,Router,None,0
398.2602143,28.11752962,5.643582738,TCP,10198,8080,4566.408677,8.212890174,Smart Thermostat,None,0
492.8982113,44.13524352,6.234267844,UDP,47867,21,3010.244214,13.67237631,Smart TV,None,0
1572.859604,422.7543936,1.147601852,UDP,5537,22,82256.58,1.355517592,Smart TV,DDoS,1
50.06796422,525.5616681,1,TCP,45600,23,1685.763007,1,Router,Port Scan,1
475.6469668,33.7604437,2.029889042,UDP,57428,22,3439.245836,9.933256615,Camera,None,0
338.0196012,364.0266769,18.8520824,ICMP,11739,443,26087.38577,22.13547464,Smart Lock,Botnet,1
477.7266878,38.48866536,3.602473162,UDP,3844,8080,5054.956095,10.42162298,Router,None,0
320.6713256,36.99196732,9.105369964,TCP,51038,22,3857.996786,11.8457703,Smart Thermostat,None,0
811.7781025,240.9174436,39.63219354,UDP,26079,443,49934.27752,37.68654434,Camera,Malware,1
863.7191934,233.6032584,28.57101156,UDP,57348,443,44071.37271,27.19053077,Smart Thermostat,Malware,1
626.2225833,14.84308078,2.504744402,UDP,29547,80,3633.313597,15.01336369,Sensor,None,0
705.7842233,349.3110784,27.61172964,UDP,62680,443,54399.71562,47.96705438,Smart Thermostat,Malware,1
598.4634171,26.06258828,6.042334511,TCP,1377,80,4829.519042,4.020818887,Smart TV,None,0
62.31548324,606.7164304,1,UDP,5807,80,2130.740699,1.246166482,Smart TV,Port Scan,1
508.1563965,14.43284048,2.361939633,UDP,12628,22,4579.269812,4.823095525,Camera,None,0
301.8317801,18.75859482,5.011062277,TCP,20491,21,2191.762445,3.618707369,Smart Lock,None,0
506.4149495,28.80831163,7.339076295,TCP,16399,8080,3493.397304,13.81864831,Sensor,None,0
459.687293,49.05060214,5.071152954,UDP,48994,8080,4131.057826,11.09642342,Smart TV,None,0
532.4353936,27.75079712,4.509864857,TCP,17986,8080,3384.302476,10.49164231,Router,None,0
1419.423406,753.4781469,1,UDP,64069,3389,86794.80126,1.768469541,Router,DDoS,1
482.0920298,35.49190494,5.400799001,UDP,51252,80,4492.591552,9.007400795,Sensor,None,0
244.4962533,32.57640421,6.690966217,ICMP,52108,8080,2842.535368,7.103946416,Smart TV,None,0
378.6760776,48.9216883,5.932985633,TCP,4704,443,4771.036217,8.760670142,Router,None,0
556.9779587,23.07985051,6.444548294,TCP,19100,8080,4611.00196,5.113007305,Smart Lock,None,0
68.78150382,593.1103134,1,TCP,40307,23,1731.707638,1,Sensor,Port Scan,1
473.3332763,15.29193705,2.968841838,UDP,5214,80,5996.730892,18.7415874,Router,None,0
713.2063817,32.39149285,5.540970772,UDP,50047,22,3865.972779,8.175280812,Smart Thermostat,None,0
361.788966,434.0018075,8.976785919,UDP,43795,3389,26237.4244,37.15079605,Camera,Botnet,1
508.120551,29.71982215,5.38636316,TCP,27973,21,4422.289019,13.2053862,Smart Lock,None,0
60.49328874,752.9569387,1,UDP,26095,443,2090.25877,1,Sensor,Port Scan,1
335.8469267,20.18900633,3.553528628,TCP,55221,443,2577.948234,7.534494111,Smart TV,None,0
64.08971975,575.3872794,1,UDP,7738,23,2042.063154,1,Router,Port Scan,1
239.6524468,430.9486347,8.730289746,UDP,61587,3389,27698.83324,31.71195769,Smart TV,Botnet,1
414.5114152,35.86582337,5.391636776,UDP,56621,21,2561.224873,11.25849182,Sensor,None,0
429.1151583,33.15605004,7.411707242,UDP,31175,443,1852.71097,9.512002238,Sensor,None,0
432.8635108,25.5299054,2.555991226,TCP,12176,22,2887.668085,12.220853,Camera,None,0
425.1150272,30.7579155,6.794722918,UDP,23018,8080,5388.148283,9.050131585,Router,None,0
630.8688305,28.38374236,6.392661763,TCP,14882,443,3909.341824,6.293127702,Smart Lock,None,0
412.4507367,33.77970998,5.905076838,TCP,16708,8080,5577.768205,6.797218693,Camera,None,0
492.8304585,38.76830896,3.932731502,TCP,55199,80,3267.495945,8.797004564,Router,None,0
497.9795932,48.22055221,1.95560145,TCP,3416,8080,4102.472367,9.272142858,Sensor,None,0
363.4887206,19.75737666,4.811757871,TCP,33131,8080,4607.053435,10.22096978,Smart Lock,None,0
1427.292921,906.4133484,1.077750962,TCP,20773,22,83841.25796,2.399971177,Sensor,DDoS,1
339.6899229,33.79752188,6.480446127,UDP,18398,8080,4537.42977,7.858014708,Sensor,None,0
74.13225786,695.0881359,1,UDP,35508,3389,2116.847704,1,Smart Lock,Port Scan,1
1510.421192,541.5301688,1,ICMP,65036,22,113318.4306,2.661669348,Sensor,DDoS,1
573.7328147,36.31238328,5.960482305,TCP,6748,8080,4787.482704,9.86332562,Sensor,None,0
368.5527573,46.14113923,5.20180307,TCP,13121,80,3350.876878,7.873122937,Smart Thermostat,None,0
595.3918703,31.80363943,3.687890127,ICMP,33328,80,5579.185503,11.48366997,Smart Lock,None,0
293.981348,280.8404878,36.95496181,TCP,2023,80,35814.21528,38.60691163,Smart Lock,Botnet,1
647.9436492,27.7840383,6.991269612,UDP,12437,443,4141.169019,4.730569838,Smart TV,None,0
426.3227838,44.51178849,4.118695157,TCP,4182,8080,3380.334066,11.41340888,Smart Lock,None,0
532.4411887,21.36654735,4.70494264,TCP,63038,80,4999.824247,6.824391754,Sensor,None,0
657.2047631,38.74342428,7.162749588,UDP,15504,443,4089.509,9.288220843,Smart Thermostat,None,0
615.5189087,32.72645263,3.877033946,TCP,26732,8080,4001.339847,14.41886072,Router,None,0
635.8779131,35.83525092,6.307365418,TCP,32926,21,2181.242231,5.496821699,Router,None,0
1652.42573,645.8328877,1.628045996,UDP,45450,3389,92696.89857,1.697779342,Router,DDoS,1
1528.750095,1060.924393,1.093619927,UDP,8096,22,89975.14056,1.710357533,Smart TV,DDoS,1
305.1339337,449.6637951,27.1560334,TCP,1090,3389,36123.13184,19.9675029,Sensor,Botnet,1
1055.423431,1143.242476,1.404826065,TCP,25705,443,88700.0108,2.673454646,Sensor,DDoS,1
75.68932537,617.0437235,1,UDP,38035,80,1825.857615,1.062603557,Smart TV,Port Scan,1
583.5694269,39.35108761,6.82245601,TCP,57715,22,4228.460682,11.89712858,Smart Thermostat,None,0
215.7041827,162.3997987,2.859486549,UDP,14398,80,8236.761586,18.78984137,Smart Thermostat,Brute Force,1
371.0280783,38.76543604,5.540190868,UDP,23224,22,4468.552779,11.97366403,Smart TV,None,0
541.6025787,32.67617509,4.620512592,UDP,42116,21,2884.066141,16.45065764,Smart TV,None,0
180.8605776,156.7674542,15.99546031,UDP,20463,3389,6610.216735,21.68056369,Camera,Brute Force,1
283.3099849,56.11102678,3.851311783,TCP,35140,21,5061.090258,7.934563267,Smart TV,None,0
310.47968,415.7787102,26.01745921,TCP,61544,443,34415.90463,11.31539022,Smart Lock,Botnet,1
58.37849657,659.437205,1,TCP,18376,443,1489.531085,1.032273643,Router,Port Scan,1
373.248151,37.55251776,5.702619352,ICMP,29120,21,4208.649582,13.59918934,Smart Lock,None,0
545.7525668,21.84173352,3.072449626,TCP,17114,8080,3008.893684,12.90399641,Sensor,None,0
303.4098673,453.5803277,22.41051146,UDP,22716,443,34989.34813,33.71752426,Router,Botnet,1
648.236924,302.7217904,46.02747494,ICMP,35056,80,48380.05144,30.58558249,Sensor,Malware,1
395.6709866,35.62299845,6.940322947,TCP,32901,22,2635.846141,12.57929219,Smart TV,None,0
784.2787479,228.1392317,21.4776691,UDP,25915,443,32622.48857,38.44127035,Smart Thermostat,Malware,1
258.2366417,429.8450476,24.74904903,TCP,26834,22,24208.49689,18.91512003,Smart Lock,Botnet,1
714.2744898,38.86826329,3.643300242,UDP,54011,21,3483.375238,12.27449265,Sensor,None,0
296.4461619,359.6618866,21.19049345,TCP,55085,23,20746.90737,17.2920478,Camera,Botnet,1
615.2881169,10.4718447,1.05233226,TCP,49800,443,4170.176943,8.613618774,Smart Thermostat,None,0
297.9428892,462.9279788,18.80664478,TCP,16627,443,25145.96685,15.06803618,Smart Lock,Botnet,1
406.3455051,10.45728613,8.472050292,ICMP,25297,80,4898.171791,7.814156912,Router,None,0
69.27148958,780.0603736,1,UDP,65142,23,2021.17363,1,Router,Port Scan,1
562.0043382,7.805257414,7.939874462,TCP,30182,21,3097.888862,5.34247758,Router,None,0
609.0991523,18.48406467,7.227319413,TCP,19854,21,4258.246187,11.45536768,Smart Thermostat,None,0
870.9836055,307.3406516,24.7467659,TCP,4010,3389,44499.30891,33.99691286,Smart Lock,Malware,1
253.0893445,234.8508792,14.61556914,TCP,29506,23,31407.54281,20.21178095,Smart Lock,Botnet,1
611.3290879,55.72517437,3.499996528,TCP,20430,80,3509.77785,7.329937751,Sensor,None,0
431.1596371,41.63495814,4.387595842,TCP,62576,80,3657.155347,11.43907159,Camera,None,0
560.055743,33.56908849,2.823384414,TCP,24730,8080,2270.928853,9.845971425,Smart TV,None,0
